ID,CLASSIFIER,ATTRIBUTESELECTION,SEED,DATASET,FLOW,RANK,CLUSTER,WEIGHTEDAREAUNDERROC,WEIGHTEDFMEASURE,WEIGHTEDPRECISION,WEIGHTEDRECALL,ERRORRATE,TIMEELAPSED
29,logitboost,cfs-subset-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|logitboost-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.9675031557215465,0.9669568891701648,0.9657250666502137,0.9695121951219512,0.03048780487804878,823.0
30,neuralnetwork,no-attribute-selection,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|neuralnetwork-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.8565979095472713,NaN,NaN,0.968186638388123,0.031813361611876985,66880.0
31,randomsubspace,correlation-attribute-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomsubspace-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.973319860966078,NaN,NaN,0.9705726405090138,0.029427359490986214,822.0
32,randomsubspace,cfs-subset-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomsubspace-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.9547002924695124,NaN,NaN,0.9650053022269353,0.03499469777306469,820.0
33,randomsubspace,wrapper-subset-eval-with-adaboost-operator,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|randomsubspace-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.9584868707440123,NaN,NaN,0.9599681866383881,0.04003181336161188,12841.0
34,logistic,no-attribute-selection,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|logistic-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.9201442555167236,0.9649939164173341,0.9640428993620825,0.9676564156945917,0.03234358430540827,3819.0
35,kstar,no-attribute-selection,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.9455357148341746,0.9653136403470812,0.9650316676514209,0.9692470837751855,0.030752916224814422,15836.0
36,kstar,symmetrical-uncert-attribute-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.9455357148341746,0.9653136403470812,0.9650316676514209,0.9692470837751855,0.030752916224814422,15830.0
37,kstar,gain-ratio-attribute-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|gain-ratio-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.9455357148341746,0.9653136403470812,0.9650316676514209,0.9692470837751855,0.030752916224814422,15828.0
38,kstar,info-gain-attribute-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.9455357148341746,0.9653136403470812,0.9650316676514209,0.9692470837751855,0.030752916224814422,15831.0
39,kstar,correlation-attribute-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.9455357148341746,0.9653136403470812,0.9650316676514209,0.9692470837751855,0.030752916224814422,15832.0
40,kstar,relieff-attribute-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.9455357148341746,0.9653136403470812,0.9650316676514209,0.9692470837751855,0.030752916224814422,18826.0
41,decisiontable,no-attribute-selection,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.9649875363303123,0.9649562617787885,0.9651936262636877,0.9652704135737009,0.034729586426299044,3824.0
42,decisiontable,symmetrical-uncert-attribute-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.9649875363303123,0.9649562617787885,0.9651936262636877,0.9652704135737009,0.034729586426299044,3818.0
43,decisiontable,gain-ratio-attribute-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|gain-ratio-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.9649875363303123,0.9649562617787885,0.9651936262636877,0.9652704135737009,0.034729586426299044,3825.0
44,decisiontable,correlation-attribute-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.9649875363303123,0.9649562617787885,0.9651936262636877,0.9652704135737009,0.034729586426299044,3825.0
45,decisiontable,info-gain-attribute-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.9649875363303123,0.9649562617787885,0.9651936262636877,0.9652704135737009,0.034729586426299044,3818.0
46,decisiontable,relieff-attribute-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.9649875363303123,0.9649562617787885,0.9651936262636877,0.9652704135737009,0.034729586426299044,6827.0
47,decisiontable,cfs-subset-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.970065587074975,0.9681641543296106,0.9671945015344035,0.9700424178154825,0.0299575821845175,818.0
48,decisiontable,wrapper-subset-eval-with-adaboost-operator,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.970065587074975,0.9681641543296106,0.9671945015344035,0.9700424178154825,0.0299575821845175,12836.0
49,adaboostm1,no-attribute-selection,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|adaboostm1-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.8949638461857435,NaN,NaN,0.9567868504772005,0.043213149522799574,813.0
50,adaboostm1,gain-ratio-attribute-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|gain-ratio-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|adaboostm1-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.8949638461857435,NaN,NaN,0.9567868504772005,0.043213149522799574,821.0
51,adaboostm1,symmetrical-uncert-attribute-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|adaboostm1-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.8949638461857435,NaN,NaN,0.9567868504772005,0.043213149522799574,821.0
52,adaboostm1,cfs-subset-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|adaboostm1-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.8949638461857435,NaN,NaN,0.9567868504772005,0.043213149522799574,821.0
53,adaboostm1,info-gain-attribute-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|adaboostm1-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.8949638461857435,NaN,NaN,0.9567868504772005,0.043213149522799574,820.0
54,adaboostm1,correlation-attribute-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|adaboostm1-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.8949638461857435,NaN,NaN,0.9567868504772005,0.043213149522799574,818.0
55,adaboostm1,relieff-attribute-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|adaboostm1-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.8949638461857435,NaN,NaN,0.9567868504772005,0.043213149522799574,6828.0
56,j48,cfs-subset-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|j48-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.8417762274378523,0.9652161597024752,0.9631324250913956,0.968186638388123,0.031813361611876985,818.0
57,lwl,cfs-subset-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|lwl-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.873394404508858,NaN,NaN,0.9567868504772005,0.043213149522799574,3837.0
58,lwl,wrapper-subset-eval-with-adaboost-operator,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|lwl-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.8837934643591724,NaN,NaN,0.9567868504772005,0.043213149522799574,12844.0
59,j48,no-attribute-selection,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|j48-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.8623584912700551,0.9692413932169899,0.9692652993614425,0.9695121951219512,0.03048780487804878,808.0
60,j48,gain-ratio-attribute-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|gain-ratio-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|j48-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.861202155150494,0.9689325315934909,0.9688786907383086,0.9692470837751855,0.030752916224814422,821.0
61,j48,symmetrical-uncert-attribute-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|j48-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.861202155150494,0.9689325315934909,0.9688786907383086,0.9692470837751855,0.030752916224814422,812.0
62,j48,correlation-attribute-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|j48-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.8624127329055238,0.9695590931083293,0.9696128283988203,0.9697773064687168,0.030222693531283137,814.0
63,j48,wrapper-subset-eval-with-adaboost-operator,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|j48-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.841990644542951,0.9648783756463488,0.9627740113988486,0.9679215270413574,0.03207847295864263,12835.0
64,j48,info-gain-attribute-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|j48-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.8623888649877497,0.9692413932169899,0.9692652993614425,0.9695121951219512,0.03048780487804878,817.0
65,j48,relieff-attribute-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|j48-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.8624127329055238,0.9695590931083293,0.9696128283988203,0.9697773064687168,0.030222693531283137,6826.0
66,ibk,cfs-subset-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|ibk-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.9029000820892994,0.9575340868594874,0.9583331036526299,0.9567868504772005,0.043213149522799574,825.0
67,lwl,no-attribute-selection,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|lwl-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.8719058944100259,NaN,NaN,0.9567868504772005,0.043213149522799574,6828.0
68,lwl,correlation-attribute-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|lwl-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.8719058944100259,NaN,NaN,0.9567868504772005,0.043213149522799574,6835.0
69,lwl,symmetrical-uncert-attribute-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|lwl-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.8719058944100259,NaN,NaN,0.9567868504772005,0.043213149522799574,6837.0
70,lwl,info-gain-attribute-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|lwl-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.8719058944100259,NaN,NaN,0.9567868504772005,0.043213149522799574,6831.0
71,lwl,gain-ratio-attribute-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|gain-ratio-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|lwl-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.8719058944100259,NaN,NaN,0.9567868504772005,0.043213149522799574,6846.0
72,lwl,relieff-attribute-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|lwl-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.8719058944100259,NaN,NaN,0.9567868504772005,0.043213149522799574,9844.0
73,ibk,wrapper-subset-eval-with-adaboost-operator,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|ibk-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.9077193622081483,0.9587962898388114,0.9598380553453459,0.957847295864263,0.04215270413573701,12846.0
74,ibk,no-attribute-selection,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|ibk-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.7405248698800425,0.9598072947022728,0.9583749982576669,0.9618239660657476,0.03817603393425239,822.0
75,ibk,correlation-attribute-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|ibk-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.7405248698800425,0.9598072947022728,0.9583749982576669,0.9618239660657476,0.03817603393425239,826.0
76,ibk,symmetrical-uncert-attribute-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|ibk-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.7405248698800425,0.9598072947022728,0.9583749982576669,0.9618239660657476,0.03817603393425239,827.0
77,ibk,info-gain-attribute-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|info-gain-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|ibk-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.7405248698800425,0.9598072947022728,0.9583749982576669,0.9618239660657476,0.03817603393425239,820.0
78,ibk,gain-ratio-attribute-eval,1.0,allbp.arff,load-arff-operator|randomize-operator|class-assigner-operator|gain-ratio-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|ibk-operator|classifier-performance-evaluator-operator|result-viewer-operator,-1,-1,0.7405248698800425,0.9598072947022728,0.9583749982576669,0.9618239660657476,0.03817603393425239,827.0
